""	"tw"	"ira"	"e401"	"nifa"	"inc"	"hmort"	"hval"	"hequity"	"educ"	"male"	"twoearn"	"nohs"	"hs"	"smcol"	"col"	"age"	"fsize"	"marr"
"6524"	83300	0	1	500	37986	0	63000	63000	12	0	1	0	1	0	0	48	3	1
"6525"	28250	0	1	1200	40062	21500	45000	23500	18	0	1	0	0	0	1	34	3	1
"6526"	21069	0	1	15700	26100	0	0	0	16	0	0	0	0	0	1	31	1	0
"6527"	-4100	0	1	400	35157	0	0	0	12	0	0	0	1	0	0	38	4	1
"6528"	24850	0	1	100	24378	60000	85000	25000	12	0	0	0	1	0	0	43	4	0
"6529"	-21548	0	1	2800	39981	0	0	0	14	0	1	0	0	1	0	27	2	1
"6530"	28433	0	1	2600	74850	0	0	0	16	1	0	0	0	0	1	44	1	0
"6531"	164800	0	1	3350	63678	110000	250000	140000	12	0	1	0	1	0	0	40	3	1
"6532"	178090	0	1	30650	70263	42000	120000	78000	12	0	0	0	1	0	0	48	4	1
"6533"	51431	11500	1	6931	65907	62000	85000	23000	15	0	1	0	0	1	0	34	3	1
"6534"	174709	4000	1	1499	37770	39000	200000	161000	11	0	1	1	0	0	0	51	7	1
"6535"	39025	0	1	37025	73500	0	0	0	14	0	1	0	0	1	0	32	4	1
"6536"	746	0	1	700	26010	0	0	0	12	0	0	0	1	0	0	28	3	1
"6537"	0	0	1	0	54570	0	0	0	18	0	1	0	0	0	1	48	3	1
"6538"	-19000	0	1	0	22695	0	0	0	16	0	0	0	0	0	1	26	1	0
"6539"	10646	0	1	1050	16848	0	0	0	12	0	0	0	1	0	0	32	1	0
"6540"	122762	50763	1	4999	82278	0	0	0	15	0	0	0	0	1	0	52	4	1
"6541"	131290	2250	1	47800	24843	0	75000	75000	12	0	0	0	1	0	0	56	4	1
"6542"	137675	2000	1	80000	48270	70000	115000	45000	16	0	0	0	0	0	1	34	2	0
"6543"	11500	0	1	500	51960	63000	75000	12000	13	0	0	0	0	1	0	34	2	1
"6544"	138779	0	1	41999	77760	0	75000	75000	14	1	1	0	0	1	0	33	2	1
"6545"	9795	0	1	900	14544	0	13600	13600	16	0	0	0	0	0	1	50	1	0
"6546"	3210	0	1	610	28041	0	4000	4000	16	0	0	0	0	0	1	53	1	0
"6547"	110350	4500	1	22000	25275	0	0	0	16	1	0	0	0	0	1	25	1	0
"6548"	50144	0	1	25000	46035	107000	108000	1000	18	0	0	0	0	0	1	33	1	0
"6549"	916	0	1	485	23730	38800	38800	0	12	0	1	0	1	0	0	33	4	1
"6550"	168100	0	1	1400	73116	148000	275000	127000	12	0	1	0	1	0	0	59	6	1
"6551"	28000	5500	1	500	39996	73000	95000	22000	17	0	0	0	0	0	1	33	2	1
"6552"	14550	6800	1	3750	62895	134000	134000	0	13	0	1	0	0	1	0	27	2	1
"6553"	116437	0	1	1385	31098	20000	130000	110000	12	0	0	0	1	0	0	54	2	1
"6554"	26740	0	1	1240	50157	122000	150000	28000	12	0	1	0	1	0	0	46	3	1
"6555"	119930	0	1	9549	94614	67500	160000	92500	13	1	1	0	0	1	0	38	2	1
"6556"	56196	0	1	1696	101190	65500	95000	29500	13	0	1	0	0	1	0	56	3	1
"6557"	6825	0	1	725	22872	0	0	0	15	1	0	0	0	1	0	32	1	0
"6558"	105671	2500	1	40300	31950	30000	46000	16000	16	0	1	0	0	0	1	35	4	1
"6559"	327300	8000	1	20000	116001	150000	300000	150000	15	0	1	0	0	1	0	47	3	1
"6560"	12625	0	1	0	13497	15000	25000	10000	11	0	0	1	0	0	0	53	2	1
"6561"	128179	12000	1	16000	56844	85000	168000	83000	1	1	0	1	0	0	0	29	1	0
"6562"	113050	5000	1	4700	40590	40000	95000	55000	18	0	0	0	0	0	1	59	3	0
"6563"	10000	0	1	0	15300	0	0	0	11	1	0	1	0	0	0	43	1	0
"6564"	230411	7000	1	16000	39405	0	129000	129000	12	0	0	0	1	0	0	56	1	0
"6565"	214785	0	1	20285	58572	0	150000	150000	12	0	1	0	1	0	0	50	3	1
"6566"	27430	0	1	3368	40290	25000	30000	5000	12	0	1	0	1	0	0	38	4	1
"6567"	16123	7000	1	498	55830	69850	70000	150	18	0	1	0	0	0	1	29	4	1
"6568"	244025	0	1	141900	35304	0	100000	100000	12	0	1	0	1	0	0	46	4	1
"6569"	168500	0	1	12000	39291	66000	85000	19000	13	0	0	0	0	1	0	38	2	1
"6570"	14400	0	1	200	18726	20000	35000	15000	12	0	0	0	1	0	0	42	4	0
"6571"	172500	0	1	1500	27132	0	90000	90000	12	0	0	0	1	0	0	51	4	1
"6572"	13960	0	1	499	21630	60000	65000	5000	14	0	0	0	0	1	0	35	1	0
"6573"	9750	0	1	3275	50070	34000	41000	7000	12	0	0	0	1	0	0	37	4	1
"6574"	75700	0	1	1700	36600	0	70000	70000	12	0	1	0	1	0	0	32	2	1
"6575"	43799	0	1	16299	41565	65500	95000	29500	14	0	1	0	0	1	0	48	2	1
"6576"	50000	0	1	17400	42513	33000	52000	19000	12	0	1	0	1	0	0	28	4	1
"6577"	25125	0	1	75	22350	0	20000	20000	12	0	1	0	1	0	0	50	6	1
"6578"	42249	0	1	249	41715	41000	86000	45000	12	0	0	0	1	0	0	50	4	1
"6579"	2950	0	1	450	16440	0	0	0	12	1	0	0	1	0	0	56	1	0
"6580"	5659	0	1	3009	15228	0	0	0	12	0	0	0	1	0	0	26	2	0
"6581"	22099	0	1	3099	53670	55000	55000	0	15	0	1	0	0	1	0	36	3	1
"6582"	12915	0	1	3565	28293	0	0	0	13	0	1	0	0	1	0	34	4	1
"6583"	571	0	1	400	28359	0	0	0	13	0	1	0	0	1	0	31	3	1
"6584"	197350	5000	1	34000	32100	8000	157000	149000	15	0	0	0	0	1	0	43	1	0
"6585"	9875	0	1	5300	27405	61500	67700	6200	13	0	0	0	0	1	0	32	2	0
"6586"	56400	0	1	5000	37530	75500	80000	4500	14	0	0	0	0	1	0	44	4	1
"6587"	-4010	0	1	40	34200	43000	50000	7000	13	0	1	0	0	1	0	25	3	1
"6588"	56720	0	1	3220	48528	27500	75000	47500	12	0	1	0	1	0	0	46	3	1
"6589"	53072	0	1	1484	39675	28000	80000	52000	12	0	1	0	1	0	0	60	2	1
"6590"	118297	0	1	43297	66405	48000	125000	77000	16	0	1	0	0	0	1	47	4	1
"6591"	8750	0	1	2800	16467	0	0	0	12	0	0	0	1	0	0	42	3	0
"6592"	18300	0	1	300	26526	102000	117000	15000	12	1	0	0	1	0	0	37	3	0
"6593"	21040	0	1	40	14670	54000	80000	26000	12	0	0	0	1	0	0	58	2	1
"6594"	53828	0	1	6000	48612	39000	40000	1000	14	0	0	0	0	1	0	41	4	1
"6595"	-5000	0	1	3000	42510	0	0	0	18	0	1	0	0	0	1	31	2	1
"6596"	67643	528	1	31200	43032	0	0	0	13	0	0	0	0	1	0	42	1	0
"6597"	46723	2000	1	7498	32838	0	0	0	13	0	0	0	0	1	0	49	1	0
"6598"	22500	0	1	17500	36120	55000	60000	5000	12	0	0	0	1	0	0	46	3	1
"6599"	104911	17000	1	30511	74688	42000	80000	38000	13	0	1	0	0	1	0	55	4	1
"6600"	73450	6400	1	12050	70815	20000	75000	55000	14	0	1	0	0	1	0	46	4	1
"6601"	-1459	0	1	200	24564	17000	17000	0	12	1	0	0	1	0	0	32	1	0
"6602"	277000	11250	1	36000	107640	100000	300000	200000	16	0	1	0	0	0	1	51	2	1
"6603"	69680	6430	1	1650	48900	41000	65000	24000	12	0	0	0	1	0	0	61	1	0
"6604"	85275	0	1	12275	61029	0	75000	75000	15	0	1	0	0	1	0	33	5	1
"6605"	2100	0	1	400	25245	0	0	0	14	1	0	0	0	1	0	37	1	0
"6606"	11950	0	1	7450	48054	74500	82000	7500	12	0	1	0	1	0	0	39	3	1
"6607"	157049	20000	1	3949	44154	22000	130000	108000	12	0	1	0	1	0	0	46	3	1
"6608"	51190	0	1	340	26316	2000	19000	17000	14	0	0	0	0	1	0	41	3	0
"6609"	37799	0	1	14499	42090	92000	120000	28000	13	0	1	0	0	1	0	44	3	1
"6610"	19782	0	1	16382	29754	0	0	0	12	1	0	0	1	0	0	28	1	0
"6611"	55600	0	1	7500	86700	90000	125000	35000	16	0	0	0	0	0	1	34	4	1
"6612"	130	0	1	30	14400	0	0	0	12	1	0	0	1	0	0	27	1	0
"6613"	22399	9000	1	399	39894	100000	100000	0	12	0	1	0	1	0	0	46	3	1
"6614"	14099	0	1	5499	20220	45000	50000	5000	12	0	0	0	1	0	0	56	2	0
"6615"	10213	0	1	115	17520	0	0	0	14	0	0	0	0	1	0	32	5	1
"6616"	-12000	0	1	2000	29301	0	0	0	12	0	1	0	1	0	0	27	3	1
"6617"	295385	0	1	125600	73890	0	90000	90000	12	0	0	0	1	0	0	54	2	1
"6618"	131500	26000	1	43500	51288	0	50000	50000	12	0	0	0	1	0	0	61	2	1
"6619"	191435	43046	1	26377	40710	12900	90000	77100	9	0	0	1	0	0	0	55	2	1
"6620"	177152	25267	1	54885	83274	75000	170000	95000	16	0	0	0	0	0	1	37	4	1
"6621"	681957	11400	1	15203	110646	121000	290000	169000	16	0	0	0	0	0	1	62	2	1
"6622"	128400	0	1	2100	40362	0	125000	125000	14	0	1	0	0	1	0	37	4	1
"6623"	7705	0	1	5	64092	0	0	0	14	0	1	0	0	1	0	39	5	1
"6624"	165949	1000	1	48049	23319	0	115000	115000	12	0	0	0	1	0	0	56	5	1
"6625"	234538	8138	1	8400	115527	96000	250000	154000	15	0	1	0	0	1	0	48	3	1
"6626"	101000	0	1	17000	99789	150000	250000	100000	15	0	1	0	0	1	0	38	4	1
"6627"	55943	0	1	0	27540	0	49000	49000	12	0	1	0	1	0	0	41	6	1
"6628"	15020	0	1	2020	38460	31500	40000	8500	14	0	0	0	0	1	0	52	3	1
"6629"	443000	8000	1	65800	76104	0	290000	290000	18	0	0	0	0	0	1	63	2	0
"6630"	10300	0	1	6000	55908	37800	40000	2200	17	0	1	0	0	0	1	30	2	1
"6631"	11165	0	1	650	21888	0	0	0	12	0	0	0	1	0	0	39	2	0
"6632"	15372	0	1	179	33258	25500	30000	4500	12	0	1	0	1	0	0	31	4	1
"6633"	3300	0	1	4300	48615	60000	65000	5000	18	0	1	0	0	0	1	36	4	1
"6634"	5800	0	1	0	11880	0	0	0	10	0	0	1	0	0	0	44	5	0
"6635"	10750	0	1	50	32433	0	0	0	15	0	0	0	0	1	0	43	2	0
"6636"	12972	0	1	2059	59139	117500	120000	2500	16	0	1	0	0	0	1	26	2	1
"6637"	76408	0	1	13371	42834	62000	80000	18000	12	0	0	0	1	0	0	36	4	1
"6638"	52399	0	1	999	64971	110000	145000	35000	12	0	0	0	1	0	0	36	4	1
"6639"	640700	18200	1	163000	75297	150000	238000	88000	18	1	0	0	0	0	1	40	5	1
"6640"	25100	0	1	1750	19206	0	0	0	15	0	0	0	0	1	0	62	2	0
"6641"	74663	0	1	0	25434	0	75000	75000	12	0	0	0	1	0	0	51	3	0
"6642"	9749	0	1	2249	40425	31500	32000	500	14	0	0	0	0	1	0	38	4	1
"6643"	214000	15000	1	78000	103650	150000	250000	100000	16	0	1	0	0	0	1	48	3	1
"6644"	33749	11000	1	17249	43605	0	0	0	16	0	1	0	0	0	1	29	2	1
"6645"	8750	0	1	2000	30120	69000	75000	6000	18	1	0	0	0	0	1	30	1	0
"6646"	183575	0	1	7775	47094	15400	140000	124600	14	0	0	0	0	1	0	43	4	1
"6647"	21850	0	1	0	14700	0	0	0	11	0	1	1	0	0	0	46	4	1
"6648"	36850	0	1	1225	42780	80000	98000	18000	18	1	0	0	0	0	1	30	1	0
"6649"	97020	18000	1	100	74385	39100	110000	70900	12	0	1	0	1	0	0	56	3	1
"6650"	225500	0	1	500	78000	60000	235000	175000	16	0	1	0	0	0	1	47	5	1
"6651"	65750	0	1	1000	31209	49000	100000	51000	10	0	0	1	0	0	0	43	2	1
"6652"	-3600	0	1	100	16803	0	0	0	15	0	0	0	0	1	0	34	1	0
"6653"	115450	1000	1	5200	31833	0	105000	105000	16	1	0	0	0	0	1	44	2	0
"6654"	-9893	0	1	107	39162	0	0	0	16	0	0	0	0	0	1	41	1	0
"6655"	88775	5500	1	28500	64659	150000	180000	30000	16	1	0	0	0	0	1	43	1	0
"6656"	604294	0	1	298094	77424	80000	257600	177600	18	1	0	0	0	0	1	49	2	1
"6657"	31231	1000	1	1150	51252	31000	65000	34000	17	1	1	0	0	0	1	42	5	1
"6658"	4100	0	1	100	30105	56000	60000	4000	12	0	1	0	1	0	0	44	2	1
"6659"	12525	2500	1	3000	90996	0	0	0	18	0	0	0	0	0	1	31	1	0
"6660"	43	0	1	43	38061	0	0	0	13	0	0	0	0	1	0	46	1	0
"6661"	79352	2213	1	2691	35202	600	60000	59400	12	0	0	0	1	0	0	60	3	1
"6662"	67599	8500	1	549	51018	29000	90000	61000	14	0	0	0	0	1	0	53	3	1
"6663"	23666	0	1	1000	15600	0	6000	6000	12	1	0	0	1	0	0	27	1	0
"6664"	124009	0	1	16009	50250	45000	115000	70000	12	0	1	0	1	0	0	43	4	1
"6665"	36080	0	1	6200	21420	25000	48000	23000	12	0	0	0	1	0	0	48	3	0
"6666"	127970	16500	1	570	55242	50000	150000	100000	14	0	1	0	0	1	0	30	3	1
"6667"	82699	0	1	499	38511	3000	85000	82000	15	0	1	0	0	1	0	39	4	1
"6668"	291080	0	1	13480	75948	74400	300000	225600	12	0	1	0	1	0	0	42	2	1
"6669"	5780	0	1	5500	44130	0	0	0	12	1	0	0	1	0	0	36	1	0
"6670"	14612	0	1	100	31950	96000	110000	14000	14	0	0	0	0	1	0	39	5	1
"6671"	35775	0	1	4650	46416	150000	185000	35000	18	1	0	0	0	0	1	30	1	0
"6672"	272000	16000	1	110800	51840	0	70000	70000	14	1	0	0	0	1	0	46	2	0
"6673"	111200	0	1	9200	54954	76000	100000	24000	12	0	1	0	1	0	0	33	2	1
"6674"	8521	0	1	5521	51645	62500	64000	1500	17	1	0	0	0	0	1	45	2	0
"6675"	77300	0	1	11000	88980	71000	120000	49000	16	0	1	0	0	0	1	46	3	1
"6676"	48000	0	1	2875	27684	25000	42000	17000	12	1	0	0	1	0	0	38	3	0
"6677"	147300	0	1	40000	49284	110000	210000	100000	16	0	1	0	0	0	1	38	2	1
"6678"	2547	231	1	365	29655	0	0	0	12	0	0	0	1	0	0	26	2	0
"6679"	77700	2300	1	2100	46029	122000	180000	58000	10	0	1	1	0	0	0	39	2	1
"6680"	218783	46956	1	88337	85158	88000	126500	38500	15	0	1	0	0	1	0	48	2	1
"6681"	79070	0	1	14570	37374	21000	21000	0	12	0	0	0	1	0	0	63	2	1
"6682"	106600	0	1	1600	51051	69000	141000	72000	12	0	1	0	1	0	0	29	4	1
"6683"	636436	28000	1	374136	69318	17500	152000	134500	12	0	1	0	1	0	0	54	3	1
"6684"	114949	0	1	7499	42642	0	100000	100000	12	0	1	0	1	0	0	58	3	1
"6685"	30388	0	1	7600	39582	49000	65000	16000	13	0	1	0	0	1	0	26	2	1
"6686"	16750	6000	1	6750	9960	0	1500	1500	12	1	0	0	1	0	0	37	1	0
"6687"	174638	13728	1	36510	101856	60000	100000	40000	16	0	1	0	0	0	1	43	4	1
"6688"	71050	0	1	6000	53172	0	90000	90000	16	1	0	0	0	0	1	59	1	0
"6689"	181400	24000	1	72200	62763	72500	90000	17500	16	0	1	0	0	0	1	39	2	1
"6690"	64428	8000	1	4000	21576	70000	100000	30000	18	1	0	0	0	0	1	39	1	0
"6691"	49799	0	1	8799	30558	0	45000	45000	12	0	1	0	1	0	0	62	4	1
"6692"	52510	0	1	10810	31800	71000	95000	24000	12	0	1	0	1	0	0	38	5	1
"6693"	160483	18983	1	500	73311	26500	150000	123500	12	0	0	0	1	0	0	54	2	1
"6694"	61900	1000	1	5200	38595	23000	80000	57000	14	0	1	0	0	1	0	50	4	1
"6695"	146527	0	1	302	22455	0	145000	145000	12	0	0	0	1	0	0	59	2	0
"6696"	267318	0	1	318	45546	30500	300000	269500	18	0	0	0	0	0	1	40	4	1
"6697"	393026	57000	1	130600	88992	32000	165000	133000	18	0	1	0	0	0	1	41	2	1
"6698"	71025	0	1	4525	41550	53000	120000	67000	16	1	0	0	0	0	1	41	5	1
"6699"	97025	30000	1	12025	43992	0	35000	35000	14	0	1	0	0	1	0	41	3	1
"6700"	218699	10700	1	1999	34770	0	200000	200000	12	0	1	0	1	0	0	55	5	1
"6701"	19850	0	1	380	14805	29000	47900	18900	12	0	0	0	1	0	0	52	1	0
"6702"	113249	0	1	30249	45963	136000	180000	44000	13	0	1	0	0	1	0	27	2	1
"6703"	14890	0	1	890	43521	52000	58000	6000	13	0	1	0	0	1	0	29	3	1
"6704"	421800	12000	1	17800	102762	110000	200000	90000	6	0	1	1	0	0	0	40	2	1
"6705"	30000	4000	1	1000	18966	58000	85000	27000	12	0	0	0	1	0	0	34	5	1
"6706"	-7600	0	1	2500	28764	0	0	0	16	1	0	0	0	0	1	28	1	0
"6707"	41850	0	1	500	11490	32000	70000	38000	13	0	0	0	0	1	0	56	2	0
"6708"	11889	0	1	2099	54993	149310	160000	10690	16	0	1	0	0	0	1	28	2	1
"6709"	93204	200	1	3700	26718	30000	100000	70000	18	1	0	0	0	0	1	42	1	0
"6710"	15339	0	1	6864	36531	0	0	0	17	1	0	0	0	0	1	25	1	0
"6711"	108475	16000	1	30000	31650	0	56000	56000	17	0	0	0	0	0	1	51	1	0
"6712"	7000	0	1	0	29100	0	0	0	12	1	0	0	1	0	0	52	1	0
"6713"	6000	0	1	3000	18030	0	0	0	12	1	0	0	1	0	0	37	1	1
"6714"	6028	0	1	1000	21765	0	0	0	16	1	0	0	0	0	1	28	1	0
"6715"	500	0	1	0	12240	0	0	0	12	0	0	0	1	0	0	36	3	0
"6716"	11071	0	1	9296	36963	43865	43865	0	14	1	0	0	0	1	0	33	1	0
"6717"	32500	0	1	1500	20460	25000	45000	20000	11	0	0	1	0	0	0	31	2	0
"6718"	13868	0	1	300	21792	0	16000	16000	14	0	1	0	0	1	0	50	3	1
"6719"	24800	2000	1	26472	30147	0	0	0	14	0	1	0	0	1	0	35	2	1
"6720"	81315	0	1	3515	27954	64900	90000	25100	14	0	0	0	0	1	0	39	1	0
"6721"	-50	0	1	450	41415	20000	20000	0	12	0	1	0	1	0	0	41	4	1
"6722"	19550	0	1	550	91383	75500	75500	0	12	0	1	0	1	0	0	42	4	1
"6723"	69200	14000	1	8000	85386	95000	115000	20000	18	0	1	0	0	0	1	30	2	1
"6724"	120800	1500	1	7500	55107	0	40000	40000	16	0	1	0	0	0	1	47	4	1
"6725"	19752	0	1	1798	41100	40000	48000	8000	15	0	1	0	0	1	0	45	2	1
"6726"	74299	18000	1	4999	29400	30000	75000	45000	12	0	1	0	1	0	0	37	3	1
"6727"	1000	0	1	0	15888	0	0	0	14	1	0	0	0	1	0	28	1	0
"6728"	113300	0	1	47500	68772	70000	125000	55000	13	0	1	0	0	1	0	36	4	1
"6729"	20975	0	1	1625	21558	37000	56000	19000	15	0	0	0	0	1	0	39	1	0
"6730"	56200	2900	1	2900	89376	125000	150000	25000	13	0	1	0	0	1	0	48	6	1
"6731"	6260	0	1	0	37200	47000	50000	3000	13	0	1	0	0	1	0	38	4	1
"6732"	41080	6050	1	500	77430	61000	75000	14000	12	0	1	0	1	0	0	32	4	1
"6733"	86877	16860	1	10017	56877	65000	125000	60000	12	0	1	0	1	0	0	49	3	1
"6734"	60050	0	1	500	30000	0	60000	60000	12	0	0	0	1	0	0	59	3	1
"6735"	125500	11000	1	7500	91902	138000	240000	102000	18	0	1	0	0	0	1	41	5	1
"6736"	126250	30000	1	4250	90747	138000	220000	82000	14	0	0	0	0	1	0	44	3	1
"6737"	71500	0	1	28000	67800	42500	70000	27500	17	0	1	0	0	0	1	36	2	1
"6738"	3092	0	1	2100	16203	0	0	0	14	0	0	0	0	1	0	26	1	0
"6739"	109750	0	1	2350	16092	0	65000	65000	12	0	0	0	1	0	0	61	2	0
"6740"	32600	0	1	3700	72900	110000	130000	20000	15	0	1	0	0	1	0	36	3	1
"6741"	216474	10000	1	999	33696	0	150000	150000	15	0	0	0	0	1	0	56	5	0
"6742"	104300	0	1	2300	59232	130000	198000	68000	16	0	1	0	0	0	1	34	3	0
"6743"	126199	0	1	26199	67320	0	90000	90000	13	0	1	0	0	1	0	45	3	1
"6744"	170950	0	1	7300	52836	10700	140000	129300	13	0	1	0	0	1	0	50	2	1
"6745"	56975	45300	1	650	35298	0	0	0	14	1	0	0	0	1	0	40	1	0
"6746"	37699	20000	1	6499	69870	14000	14000	0	12	0	0	0	1	0	0	50	4	1
"6747"	219606	46067	1	20839	95340	0	150000	150000	18	0	1	0	0	0	1	58	4	1
"6748"	119499	0	1	1499	32910	45000	130000	85000	12	0	1	0	1	0	0	44	5	1
"6749"	16579	0	1	1698	35772	90000	105000	15000	12	0	1	0	1	0	0	41	4	1
"6750"	14200	0	1	300	19254	0	0	0	12	0	0	0	1	0	0	34	2	0
"6751"	3000	0	1	120	31434	0	0	0	18	1	0	0	0	0	1	31	1	0
"6752"	29060	0	1	2160	20853	68000	105000	37000	13	0	0	0	0	1	0	31	1	0
"6753"	41478	0	1	24528	32913	0	14000	14000	12	0	0	0	1	0	0	57	2	1
"6754"	8402	0	1	999	30060	0	0	0	16	1	0	0	0	0	1	26	1	0
"6755"	15700	0	1	1400	61407	0	0	0	16	0	0	0	0	0	1	53	4	0
"6756"	2377	0	1	377	12864	0	0	0	12	0	0	0	1	0	0	49	4	0
"6757"	15233	2000	1	12400	55035	0	0	0	16	1	0	0	0	0	1	40	1	0
"6758"	90800	0	1	3150	32343	137000	150000	13000	16	1	0	0	0	0	1	37	1	0
"6759"	51249	2300	1	17600	104661	58000	95000	37000	16	0	1	0	0	0	1	36	3	1
"6760"	10923	0	1	5623	39060	0	0	0	15	0	0	0	0	1	0	45	2	0
"6761"	-26180	0	1	0	3780	0	0	0	16	0	0	0	0	0	1	33	4	1
"6762"	159400	0	1	17400	51000	90000	145000	55000	14	0	0	0	0	1	0	55	3	1
"6763"	270	0	1	249	10455	0	0	0	15	0	0	0	0	1	0	28	2	0
"6764"	9898	0	1	0	13770	0	0	0	12	0	0	0	1	0	0	45	8	0
"6765"	131000	14000	1	18500	80700	65000	145000	80000	14	0	1	0	0	1	0	46	4	1
"6766"	11380	0	1	400	43950	31000	38000	7000	15	0	1	0	0	1	0	31	4	1
"6767"	237100	16000	1	35639	29466	20000	125000	105000	18	1	0	0	0	0	1	43	2	0
"6768"	12550	0	1	1050	37815	15000	27000	12000	11	1	0	1	0	0	0	39	1	0
"6769"	68307	5200	1	25000	44460	59000	75000	16000	16	0	1	0	0	0	1	39	2	1
"6770"	193500	0	1	21500	72678	120000	140000	20000	17	0	0	0	0	0	1	33	3	1
"6771"	67000	0	1	0	25500	0	80000	80000	12	0	0	0	1	0	0	54	1	0
"6772"	283019	1000	1	13619	77496	85000	290000	205000	18	1	1	0	0	0	1	43	4	1
"6773"	97399	20000	1	7300	61233	0	70000	70000	12	0	1	0	1	0	0	51	3	1
"6774"	70257	5317	1	38248	66300	45600	63000	17400	17	0	0	0	0	0	1	45	4	0
"6775"	6100	0	1	1400	14895	0	0	0	17	0	0	0	0	0	1	27	1	0
"6776"	4392	0	1	542	32073	0	10000	10000	12	0	0	0	1	0	0	52	5	1
"6777"	428303	26048	1	174255	104502	150000	300000	150000	16	0	0	0	0	0	1	40	5	1
"6778"	168000	60000	1	6000	65880	0	85000	85000	17	0	0	0	0	0	1	46	3	1
"6779"	2975	0	1	225	31230	0	0	0	17	1	0	0	0	0	1	32	1	0
"6780"	29200	0	1	2200	38940	44000	62000	18000	16	0	1	0	0	0	1	35	2	1
"6781"	34000	0	1	0	49200	0	46000	46000	18	0	1	0	0	0	1	37	4	1
"6782"	10505	0	1	200	37944	82000	82000	0	12	0	0	0	1	0	0	39	4	1
"6783"	26200	0	1	2000	28956	34000	52000	18000	12	0	1	0	1	0	0	34	5	1
"6784"	58360	5000	1	21960	26958	50000	72000	22000	16	0	0	0	0	0	1	32	1	0
"6785"	49598	0	1	15648	40092	59000	69950	10950	12	0	0	0	1	0	0	35	4	1
"6786"	7950	2300	1	3150	45309	0	0	0	14	0	0	0	0	1	0	45	1	0
"6787"	41099	0	1	4099	20460	47000	80000	33000	12	0	0	0	1	0	0	30	2	1
"6788"	231700	23000	1	46700	86505	150000	300000	150000	18	0	0	0	0	0	1	29	3	1
"6789"	9276	0	1	4801	25965	0	0	0	14	0	0	0	0	1	0	34	1	0
"6790"	14000	0	1	300	28320	105000	120000	15000	14	0	0	0	0	1	0	38	3	1
"6791"	35860	0	1	1860	58680	0	30000	30000	13	0	1	0	0	1	0	62	2	1
"6792"	28383	0	1	16600	56217	77000	88000	11000	16	0	1	0	0	0	1	28	4	1
"6793"	17800	0	1	1750	27753	66000	75200	9200	14	1	0	0	0	1	0	30	1	0
"6794"	26850	0	1	5950	77133	78500	98000	19500	14	0	1	0	0	1	0	29	2	1
"6795"	20316	0	1	1066	24315	39500	65000	25500	16	0	0	0	0	0	1	32	3	1
"6796"	679144	30965	1	92800	125766	50000	265000	215000	18	0	1	0	0	0	1	50	2	1
"6797"	-11759	0	1	1000	30000	0	0	0	18	1	0	0	0	0	1	27	1	0
"6798"	27400	0	1	400	6765	24000	50000	26000	14	0	1	0	0	1	0	37	4	1
"6799"	7957	0	1	450	24870	2000	5000	3000	14	0	0	0	0	1	0	38	3	0
"6800"	155025	0	1	350	17112	150000	300000	150000	12	0	0	0	1	0	0	46	2	0
"6801"	50999	0	1	1499	34770	16500	85000	68500	14	0	0	0	0	1	0	46	4	1
"6802"	194100	11000	1	72000	57192	120000	165000	45000	18	0	0	0	0	0	1	39	1	0
"6803"	15928	0	1	1396	33471	0	0	0	15	0	0	0	0	1	0	44	1	0
"6804"	136612	0	1	432	38190	0	125000	125000	12	0	1	0	1	0	0	34	4	1
"6805"	61290	0	1	1690	50145	40000	88000	48000	16	0	0	0	0	0	1	39	6	1
"6806"	39032	0	1	0	13824	19368	60000	40632	12	0	1	0	1	0	0	36	6	1
"6807"	45300	6000	1	10050	46605	30000	50000	20000	14	0	1	0	0	1	0	57	4	1
"6808"	18274	0	1	200	20175	40000	55000	15000	12	0	0	0	1	0	0	29	2	0
"6809"	77543	0	1	9000	25500	28500	100000	71500	12	1	0	0	1	0	0	51	2	0
"6810"	134200	16666	1	318	88074	25657	85000	59343	18	0	1	0	0	0	1	44	4	1
"6811"	36613	0	1	348	40581	10000	45000	35000	12	0	1	0	1	0	0	51	4	1
"6812"	154000	15000	1	24000	61500	60000	120000	60000	15	0	0	0	0	1	0	42	4	1
"6813"	226025	8000	1	25500	67596	112000	290000	178000	18	1	0	0	0	0	1	41	1	0
"6814"	-7400	0	1	0	51180	0	0	0	17	0	0	0	0	0	1	44	4	0
"6815"	17609	0	1	4009	50610	62000	62000	0	14	0	1	0	0	1	0	41	3	1
"6816"	331667	26562	1	75105	66876	20000	170000	150000	17	0	1	0	0	0	1	50	4	1
"6817"	29872	19122	1	10000	21216	0	0	0	13	1	0	0	0	1	0	55	1	0
"6818"	41760	0	1	10	31176	65000	110000	45000	12	0	0	0	1	0	0	49	1	0
"6819"	92100	0	1	2400	25770	0	64000	64000	12	0	0	0	1	0	0	49	1	0
"6820"	529000	9000	1	90000	94200	0	150000	150000	18	1	0	0	0	0	1	47	4	1
"6821"	224000	0	1	40400	74814	73000	80000	7000	12	0	1	0	1	0	0	39	4	1
"6822"	20600	1000	1	7200	46869	0	0	0	14	0	1	0	0	1	0	44	2	1
"6823"	4305	0	1	153	21000	0	0	0	14	1	0	0	0	1	0	41	1	0
"6824"	7325	0	1	1000	24144	21500	26000	4500	12	0	0	0	1	0	0	34	3	1
